Year,CouncilArea,Type,Rooms,Distance,Price,Yearly Incidents Recorded,"Yearly Rate per 100,000 population"
2016,Merri-bek City Council,h,4,3.6,2177000.0,11641,6673
2016,Merri-bek City Council,h,4,4.0,1504333.3333333333,11641,6673
2016,Merri-bek City Council,h,4,5.2,1317680.0,11641,6673
2016,Merri-bek City Council,h,4,8.5,896538.4615384615,11641,6673
2016,Merri-bek City Council,h,4,11.2,785531.275862069,11641,6673
2016,Merri-bek City Council,h,4,12.9,741642.8571428572,11641,6673
2016,Merri-bek City Council,h,5,5.2,1611250.0,11641,6673
2016,Merri-bek City Council,h,5,8.5,1090666.6666666667,11641,6673
2016,Merri-bek City Council,h,5,11.2,843571.4285714285,11641,6673
2016,Merri-bek City Council,h,6,11.2,1035000.0,11641,6673
2016,Merri-bek City Council,h,7,5.2,1205000.0,11641,6673
2016,Merri-bek City Council,t,1,5.2,625000.0,11641,6673
2016,Merri-bek City Council,t,2,3.6,992000.0,11641,6673
2016,Merri-bek City Council,t,2,4.0,807000.0,11641,6673
2016,Merri-bek City Council,t,2,5.2,674214.2857142857,11641,6673
2016,Merri-bek City Council,t,2,8.5,515458.3333333333,11641,6673
2016,Merri-bek City Council,t,2,11.2,459719.3846153846,11641,6673
2016,Merri-bek City Council,t,3,3.6,1117500.0,11641,6673
2016,Merri-bek City Council,t,3,4.0,909333.3333333334,11641,6673
2016,Merri-bek City Council,t,3,5.2,791461.5384615385,11641,6673
2016,Merri-bek City Council,t,3,8.5,603333.3333333334,11641,6673
2016,Merri-bek City Council,t,3,11.2,570776.0,11641,6673
2016,Merri-bek City Council,t,3,12.9,500000.0,11641,6673
2016,Merri-bek City Council,t,4,5.2,860000.0,11641,6673
2016,Merri-bek City Council,t,4,8.5,677500.0,11641,6673
2016,Merri-bek City Council,t,4,11.2,664583.3333333334,11641,6673
2016,Merri-bek City Council,u,1,3.6,382500.0,11641,6673
2016,Merri-bek City Council,u,1,4.0,330000.0,11641,6673
2016,Merri-bek City Council,u,1,5.2,317153.8461538461,11641,6673
2016,Merri-bek City Council,u,1,8.5,248500.0,11641,6673
2016,Merri-bek City Council,u,2,3.6,632400.0,11641,6673
2016,Merri-bek City Council,u,2,4.0,514846.1538461539,11641,6673
2016,Merri-bek City Council,u,2,5.2,483416.6666666667,11641,6673
2016,Merri-bek City Council,u,2,8.5,488045.45454545453,11641,6673
2016,Merri-bek City Council,u,2,11.2,427288.46153846156,11641,6673
2016,Merri-bek City Council,u,3,4.0,570000.0,11641,6673
2016,Merri-bek City Council,u,3,5.2,778750.0,11641,6673
2016,Merri-bek City Council,u,3,8.5,544333.3333333334,11641,6673
2016,Merri-bek City Council,u,3,11.2,507916.6666666667,11641,6673
2016,Merri-bek City Council,u,4,11.2,581000.0,11641,6673
2016,Monash City Council,h,2,10.2,1060000.0,8739,4483
2016,Monash City Council,h,2,10.4,991500.0,8739,4483
2016,Monash City Council,h,2,11.7,853500.0,8739,4483
2016,Monash City Council,h,2,12.3,778833.3333333334,8739,4483
2016,Monash City Council,h,2,14.2,975500.0,8739,4483
2016,Monash City Council,h,2,16.7,1118250.0,8739,4483
2016,Monash City Council,h,2,18.8,825000.0,8739,4483
2016,Monash City Council,h,3,10.2,1131800.0,8739,4483
2016,Monash City Council,h,3,10.4,1251021.7391304348,8739,4483
2016,Monash City Council,h,3,11.7,1169000.0,8739,4483
2016,Monash City Council,h,3,12.3,1069987.5,8739,4483
2016,Monash City Council,h,3,14.2,1190078.6290322582,8739,4483
2016,Monash City Council,h,3,16.7,1142924.5421686748,8739,4483
2016,Monash City Council,h,3,18.8,757924.4444444445,8739,4483
2016,Monash City Council,h,4,10.2,1360625.0,8739,4483
2016,Monash City Council,h,4,10.4,1525830.7692307692,8739,4483
2016,Monash City Council,h,4,11.7,1270833.3333333333,8739,4483
2016,Monash City Council,h,4,12.3,1354964.2857142857,8739,4483
2016,Monash City Council,h,4,14.2,1356383.7209302327,8739,4483
2016,Monash City Council,h,4,16.7,1284180.9166666667,8739,4483
2016,Monash City Council,h,4,18.8,897900.0,8739,4483
2016,Monash City Council,h,5,10.2,1529500.0,8739,4483
2016,Monash City Council,h,5,10.4,1409500.0,8739,4483
2016,Monash City Council,h,5,11.7,1206000.0,8739,4483
2016,Monash City Council,h,5,12.3,1305333.3333333333,8739,4483
2016,Monash City Council,h,5,14.2,1670882.3529411764,8739,4483
2016,Monash City Council,h,5,16.7,1494750.0,8739,4483
2016,Monash City Council,h,5,18.8,904375.0,8739,4483
2016,Monash City Council,h,6,12.3,886500.0,8739,4483
2016,Monash City Council,h,6,14.2,1346500.0,8739,4483
2016,Monash City Council,h,6,16.7,2145833.3333333335,8739,4483
2016,Monash City Council,h,6,18.8,915000.0,8739,4483
2016,Monash City Council,h,7,16.7,1365000.0,8739,4483
2016,Monash City Council,h,10,10.4,1960000.0,8739,4483
2016,Monash City Council,t,2,10.2,695000.0,8739,4483
2016,Monash City Council,t,2,16.7,530000.0,8739,4483
2016,Monash City Council,t,3,10.2,893625.0,8739,4483
2016,Monash City Council,t,3,10.4,781800.0,8739,4483
2016,Monash City Council,t,3,11.7,840000.0,8739,4483
2016,Monash City Council,t,3,12.3,790350.0,8739,4483
2016,Monash City Council,t,3,14.2,871450.0,8739,4483
2016,Monash City Council,t,3,16.7,789282.3333333334,8739,4483
2016,Monash City Council,t,3,18.8,667833.3333333334,8739,4483
2016,Monash City Council,t,4,10.2,1230000.0,8739,4483
2016,Monash City Council,t,4,10.4,1091683.3333333333,8739,4483
2016,Monash City Council,t,4,11.7,968800.0,8739,4483
2016,Monash City Council,t,4,12.3,798400.0,8739,4483
2016,Monash City Council,t,4,14.2,1185714.2857142857,8739,4483
2016,Monash City Council,t,4,16.7,924598.3333333334,8739,4483
2016,Monash City Council,t,4,18.8,777750.0,8739,4483
2016,Monash City Council,t,5,14.2,1500000.0,8739,4483
2016,Monash City Council,t,5,16.7,1091750.0,8739,4483
2016,Monash City Council,u,2,10.2,655000.0,8739,4483
2016,Monash City Council,u,2,10.4,594000.0,8739,4483
2016,Monash City Council,u,2,11.7,648500.0,8739,4483
2016,Monash City Council,u,2,12.3,488545.45454545453,8739,4483
2016,Monash City Council,u,2,14.2,700888.8888888889,8739,4483
2016,Monash City Council,u,2,16.7,557463.6363636364,8739,4483
2016,Monash City Council,u,2,18.8,623500.0,8739,4483
2016,Monash City Council,u,3,10.4,758375.0,8739,4483
2016,Monash City Council,u,3,11.7,752750.0,8739,4483
2016,Monash City Council,u,3,12.3,752785.7142857143,8739,4483
2016,Monash City Council,u,3,14.2,852110.0,8739,4483
2016,Monash City Council,u,3,16.7,804623.0769230769,8739,4483
2016,Monash City Council,u,3,18.8,600333.3333333334,8739,4483
2016,Monash City Council,u,4,10.4,800000.0,8739,4483
2016,Monash City Council,u,4,14.2,994750.0,8739,4483
2016,Monash City Council,u,4,18.8,630000.0,8739,4483
2016,Monash City Council,u,5,14.2,1625000.0,8739,4483
2016,Moonee Valley City Council,h,1,7.5,1720000.0,7585,6118
2016,Moonee Valley City Council,h,1,10.4,1330000.0,7585,6118
2016,Moonee Valley City Council,h,2,4.3,871352.9411764706,7585,6118
2016,Moonee Valley City Council,h,2,6.2,878409.0909090909,7585,6118
2016,Moonee Valley City Council,h,2,7.5,1055566.6666666667,7585,6118
2016,Moonee Valley City Council,h,2,8.2,972666.6666666666,7585,6118
2016,Moonee Valley City Council,h,2,9.5,522500.0,7585,6118
2016,Moonee Valley City Council,h,2,10.4,882250.0,7585,6118
2016,Moonee Valley City Council,h,3,4.3,1056567.5675675676,7585,6118
2016,Moonee Valley City Council,h,3,6.2,1189034.4827586208,7585,6118
2016,Moonee Valley City Council,h,3,7.5,1206230.0,7585,6118
2016,Moonee Valley City Council,h,3,8.2,1159478.2608695652,7585,6118
2016,Moonee Valley City Council,h,3,9.5,729370.9677419355,7585,6118
2016,Moonee Valley City Council,h,3,10.4,847808.8235294118,7585,6118
2016,Moonee Valley City Council,h,4,4.3,1381562.5,7585,6118
2016,Moonee Valley City Council,h,4,6.2,1480264.705882353,7585,6118
2016,Moonee Valley City Council,h,4,7.5,1564227.2727272727,7585,6118
2016,Moonee Valley City Council,h,4,8.2,1262724.103448276,7585,6118
2016,Moonee Valley City Council,h,4,9.5,1046578.947368421,7585,6118
2016,Moonee Valley City Council,h,4,10.4,971875.0,7585,6118
2016,Moonee Valley City Council,h,5,6.2,2096250.0,7585,6118
2016,Moonee Valley City Council,h,5,7.5,1860222.2222222222,7585,6118
2016,Moonee Valley City Council,h,5,8.2,1321428.5714285714,7585,6118
2016,Moonee Valley City Council,h,5,9.5,850000.0,7585,6118
2016,Moonee Valley City Council,h,5,10.4,1063333.3333333333,7585,6118
2016,Moonee Valley City Council,h,6,4.3,1927500.0,7585,6118
2016,Moonee Valley City Council,h,6,7.5,2210000.0,7585,6118
2016,Moonee Valley City Council,h,6,10.4,725000.0,7585,6118
2016,Moonee Valley City Council,h,7,7.5,1300000.0,7585,6118
2016,Moonee Valley City Council,t,2,4.3,597500.0,7585,6118
2016,Moonee Valley City Council,t,2,6.2,661666.6666666666,7585,6118
2016,Moonee Valley City Council,t,2,7.5,607250.0,7585,6118
2016,Moonee Valley City Council,t,2,9.5,550000.0,7585,6118
2016,Moonee Valley City Council,t,2,10.4,528500.0,7585,6118
2016,Moonee Valley City Council,t,3,4.3,963333.3333333334,7585,6118
2016,Moonee Valley City Council,t,3,6.2,996666.6666666666,7585,6118
2016,Moonee Valley City Council,t,3,7.5,884466.6666666666,7585,6118
2016,Moonee Valley City Council,t,3,8.2,738000.0,7585,6118
2016,Moonee Valley City Council,t,3,9.5,820333.3333333334,7585,6118
2016,Moonee Valley City Council,t,3,10.4,725812.5,7585,6118
2016,Moonee Valley City Council,t,4,6.2,726000.0,7585,6118
2016,Moonee Valley City Council,t,4,7.5,1007500.0,7585,6118
2016,Moonee Valley City Council,t,4,8.2,795000.0,7585,6118
2016,Moonee Valley City Council,t,4,10.4,916666.6666666666,7585,6118
2016,Moonee Valley City Council,u,1,4.3,390000.0,7585,6118
2016,Moonee Valley City Council,u,1,6.2,545428.5714285715,7585,6118
2016,Moonee Valley City Council,u,1,7.5,301416.6666666667,7585,6118
2016,Moonee Valley City Council,u,1,8.2,260000.0,7585,6118
2016,Moonee Valley City Council,u,2,4.3,510285.71428571426,7585,6118
2016,Moonee Valley City Council,u,2,6.2,509083.3333333333,7585,6118
2016,Moonee Valley City Council,u,2,7.5,515118.4210526316,7585,6118
2016,Moonee Valley City Council,u,2,8.2,397800.0,7585,6118
2016,Moonee Valley City Council,u,2,9.5,411000.0,7585,6118
2016,Moonee Valley City Council,u,2,10.4,513458.3333333333,7585,6118
2016,Moonee Valley City Council,u,3,4.3,638750.0,7585,6118
2016,Moonee Valley City Council,u,3,6.2,840000.0,7585,6118
2016,Moonee Valley City Council,u,3,7.5,832333.3333333334,7585,6118
2016,Moonee Valley City Council,u,3,8.2,720400.0,7585,6118
2016,Moonee Valley City Council,u,3,9.5,591666.6666666666,7585,6118
2016,Moonee Valley City Council,u,3,10.4,709321.4285714285,7585,6118
2016,Moonee Valley City Council,u,4,7.5,1170000.0,7585,6118
2016,Port Phillip City Council,h,1,1.9,1002000.0,10310,9433
2016,Port Phillip City Council,h,1,3.0,985000.0,10310,9433
2016,Port Phillip City Council,h,2,1.9,1250214.2857142857,10310,9433
2016,Port Phillip City Council,h,2,3.0,1425937.5,10310,9433
2016,Port Phillip City Council,h,2,4.6,1381250.0,10310,9433
2016,Port Phillip City Council,h,2,5.0,1188388.888888889,10310,9433
2016,Port Phillip City Council,h,2,7.2,1219200.0,10310,9433
2016,Port Phillip City Council,h,3,1.9,1659750.0,10310,9433
2016,Port Phillip City Council,h,3,3.0,2136541.6666666665,10310,9433
2016,Port Phillip City Council,h,3,4.6,1651142.857142857,10310,9433
2016,Port Phillip City Council,h,3,5.0,1626050.0,10310,9433
2016,Port Phillip City Council,h,3,6.4,1136500.0,10310,9433
2016,Port Phillip City Council,h,3,7.2,1777227.2727272727,10310,9433
2016,Port Phillip City Council,h,4,1.9,1935000.0,10310,9433
2016,Port Phillip City Council,h,4,3.0,2590000.0,10310,9433
2016,Port Phillip City Council,h,4,5.0,2434000.0,10310,9433
2016,Port Phillip City Council,h,4,6.4,1819000.0,10310,9433
2016,Port Phillip City Council,h,4,7.2,2175833.3333333335,10310,9433
2016,Port Phillip City Council,h,5,3.0,2100000.0,10310,9433
2016,Port Phillip City Council,h,5,5.0,4723000.0,10310,9433
2016,Port Phillip City Council,t,2,6.4,1015000.0,10310,9433
2016,Port Phillip City Council,t,2,7.2,755000.0,10310,9433
2016,Port Phillip City Council,t,3,1.9,1317500.0,10310,9433
2016,Port Phillip City Council,t,3,3.0,1550000.0,10310,9433
2016,Port Phillip City Council,t,3,5.0,1347500.0,10310,9433
2016,Port Phillip City Council,t,3,7.2,1151250.0,10310,9433
2016,Port Phillip City Council,u,1,1.9,476750.0,10310,9433
2016,Port Phillip City Council,u,1,3.0,400000.0,10310,9433
2016,Port Phillip City Council,u,1,4.6,365785.71428571426,10310,9433
2016,Port Phillip City Council,u,1,5.0,401680.55555555556,10310,9433
2016,Port Phillip City Council,u,1,6.4,406000.0,10310,9433
2016,Port Phillip City Council,u,1,7.2,405541.6666666667,10310,9433
2016,Port Phillip City Council,u,2,1.9,766692.3076923077,10310,9433
2016,Port Phillip City Council,u,2,3.0,878800.0,10310,9433
2016,Port Phillip City Council,u,2,4.6,613823.5294117647,10310,9433
2016,Port Phillip City Council,u,2,5.0,587083.3333333334,10310,9433
2016,Port Phillip City Council,u,2,6.4,513555.55555555556,10310,9433
2016,Port Phillip City Council,u,2,7.2,654651.1395348837,10310,9433
2016,Port Phillip City Council,u,3,1.9,1051333.3333333333,10310,9433
2016,Port Phillip City Council,u,3,4.6,827500.0,10310,9433
2016,Port Phillip City Council,u,3,5.0,764000.0,10310,9433
2016,Port Phillip City Council,u,3,7.2,1000000.0,10310,9433
2016,Stonnington City Council,h,1,4.6,428000.0,8842,7904
2016,Stonnington City Council,h,1,5.9,2605000.0,8842,7904
2016,Stonnington City Council,h,1,6.3,1435000.0,8842,7904
2016,Stonnington City Council,h,2,4.1,1950000.0,8842,7904
2016,Stonnington City Council,h,2,4.6,1192840.9090909092,8842,7904
2016,Stonnington City Council,h,2,5.9,1296400.0,8842,7904
2016,Stonnington City Council,h,2,6.3,1511250.0,8842,7904
2016,Stonnington City Council,h,2,8.4,1231000.0,8842,7904
2016,Stonnington City Council,h,3,4.1,2987857.1428571427,8842,7904
2016,Stonnington City Council,h,3,4.6,1608933.3333333333,8842,7904
2016,Stonnington City Council,h,3,5.9,2089700.0,8842,7904
2016,Stonnington City Council,h,3,6.3,2259850.0,8842,7904
2016,Stonnington City Council,h,3,8.4,1555844.8275862068,8842,7904
2016,Stonnington City Council,h,4,4.1,3958125.0,8842,7904
2016,Stonnington City Council,h,4,4.6,2250000.0,8842,7904
2016,Stonnington City Council,h,4,5.9,3093916.6666666665,8842,7904
2016,Stonnington City Council,h,4,6.3,2940857.1428571427,8842,7904
2016,Stonnington City Council,h,4,8.4,1892916.6666666667,8842,7904
2016,Stonnington City Council,h,5,4.1,2170000.0,8842,7904
2016,Stonnington City Council,h,5,5.9,4206666.666666667,8842,7904
2016,Stonnington City Council,h,5,6.3,2167500.0,8842,7904
2016,Stonnington City Council,h,5,8.4,2612500.0,8842,7904
2016,Stonnington City Council,h,6,6.3,5525000.0,8842,7904
2016,Stonnington City Council,t,2,4.1,1210000.0,8842,7904
2016,Stonnington City Council,t,2,4.6,1540000.0,8842,7904
2016,Stonnington City Council,t,2,5.9,500000.0,8842,7904
2016,Stonnington City Council,t,2,8.4,623333.3333333334,8842,7904
2016,Stonnington City Council,t,3,4.1,2008571.4285714286,8842,7904
2016,Stonnington City Council,t,3,4.6,1236666.6666666667,8842,7904
2016,Stonnington City Council,t,3,5.9,1548000.0,8842,7904
2016,Stonnington City Council,t,3,6.3,1297333.3333333333,8842,7904
2016,Stonnington City Council,t,3,8.4,1163571.4285714286,8842,7904
2016,Stonnington City Council,u,1,4.1,463025.0833333333,8842,7904
2016,Stonnington City Council,u,1,4.6,378537.5,8842,7904
2016,Stonnington City Council,u,1,5.9,412500.0,8842,7904
2016,Stonnington City Council,u,1,6.3,393437.5,8842,7904
2016,Stonnington City Council,u,1,8.4,337600.0,8842,7904
2016,Stonnington City Council,u,2,4.1,808895.8333333334,8842,7904
2016,Stonnington City Council,u,2,4.6,646794.1176470588,8842,7904
2016,Stonnington City Council,u,2,5.9,845000.0,8842,7904
2016,Stonnington City Council,u,2,6.3,782647.0588235294,8842,7904
2016,Stonnington City Council,u,2,8.4,604714.2857142857,8842,7904
2016,Stonnington City Council,u,3,4.1,1500285.7142857143,8842,7904
2016,Stonnington City Council,u,3,4.6,1036250.0,8842,7904
2016,Stonnington City Council,u,3,5.9,963500.0,8842,7904
2016,Stonnington City Council,u,3,6.3,832750.0,8842,7904
2016,Stonnington City Council,u,3,8.4,875833.3333333334,8842,7904
2016,Whittlesea City Council,h,2,15.3,466000.0,12423,5840
2016,Whittlesea City Council,h,2,16.3,486500.0,12423,5840
2016,Whittlesea City Council,h,2,17.9,363666.6666666667,12423,5840
2016,Whittlesea City Council,h,2,19.6,348200.0,12423,5840
2016,Whittlesea City Council,h,2,20.5,411850.0,12423,5840
2016,Whittlesea City Council,h,3,15.3,513369.3181818182,12423,5840
2016,Whittlesea City Council,h,3,16.3,519317.0731707317,12423,5840
2016,Whittlesea City Council,h,3,17.9,536522.3870967742,12423,5840
2016,Whittlesea City Council,h,3,19.6,478653.1914893617,12423,5840
2016,Whittlesea City Council,h,3,20.5,471565.2173913043,12423,5840
2016,Whittlesea City Council,h,3,25.5,410625.0,12423,5840
2016,Whittlesea City Council,h,3,25.9,476833.3333333333,12423,5840
2016,Whittlesea City Council,h,4,15.3,547722.2222222222,12423,5840
2016,Whittlesea City Council,h,4,16.3,582125.0,12423,5840
2016,Whittlesea City Council,h,4,17.9,635480.7692307692,12423,5840
2016,Whittlesea City Council,h,4,19.6,537814.8148148148,12423,5840
2016,Whittlesea City Council,h,4,20.5,606738.6363636364,12423,5840
2016,Whittlesea City Council,h,4,25.5,558615.3846153846,12423,5840
2016,Whittlesea City Council,h,4,25.9,492546.875,12423,5840
2016,Whittlesea City Council,h,5,15.3,715000.0,12423,5840
2016,Whittlesea City Council,h,5,17.9,627700.0,12423,5840
2016,Whittlesea City Council,h,5,19.6,600000.0,12423,5840
2016,Whittlesea City Council,h,5,20.5,839400.0,12423,5840
2016,Whittlesea City Council,h,5,25.9,500000.0,12423,5840
2016,Whittlesea City Council,t,2,16.3,354000.0,12423,5840
2016,Whittlesea City Council,t,2,25.9,301000.0,12423,5840
2016,Whittlesea City Council,t,3,15.3,391666.6666666667,12423,5840
2016,Whittlesea City Council,t,3,20.5,460000.0,12423,5840
2016,Whittlesea City Council,t,3,25.9,355500.0,12423,5840
2016,Whittlesea City Council,t,4,17.9,376000.0,12423,5840
2016,Whittlesea City Council,t,4,20.5,462500.0,12423,5840
2016,Whittlesea City Council,u,2,15.3,257500.0,12423,5840
2016,Whittlesea City Council,u,2,16.3,369000.0,12423,5840
2016,Whittlesea City Council,u,2,20.5,342500.0,12423,5840
2016,Whittlesea City Council,u,3,15.3,474187.5,12423,5840
2016,Whittlesea City Council,u,3,16.3,499272.7272727273,12423,5840
2016,Whittlesea City Council,u,3,17.9,407500.0,12423,5840
2016,Whittlesea City Council,u,3,19.6,455166.6666666667,12423,5840
2016,Whittlesea City Council,u,3,20.5,425000.0,12423,5840
2016,Whittlesea City Council,u,4,15.3,562000.0,12423,5840
2016,Whittlesea City Council,u,4,16.3,603250.0,12423,5840
2016,Whittlesea City Council,u,4,17.9,510000.0,12423,5840
2016,Whittlesea City Council,u,4,19.6,472000.0,12423,5840
2016,Whittlesea City Council,u,4,25.5,585000.0,12423,5840
2016,Whittlesea City Council,u,4,25.9,550000.0,12423,5840
2016,Whittlesea City Council,u,5,16.3,800000.0,12423,5840
2016,Wyndham City Council,h,2,14.7,412000.0,11962,5031
2016,Wyndham City Council,h,2,18.4,340000.0,11962,5031
2016,Wyndham City Council,h,3,14.7,458804.347826087,11962,5031
2016,Wyndham City Council,h,3,17.6,546000.0,11962,5031
2016,Wyndham City Council,h,3,18.4,445272.97297297296,11962,5031
2016,Wyndham City Council,h,3,27.2,308500.0,11962,5031
2016,Wyndham City Council,h,4,14.7,611550.0,11962,5031
2016,Wyndham City Council,h,4,17.6,650250.0,11962,5031
2016,Wyndham City Council,h,4,18.4,548693.5483870967,11962,5031
2016,Wyndham City Council,h,4,27.2,509625.0,11962,5031
2016,Wyndham City Council,h,5,14.7,790000.0,11962,5031
2016,Wyndham City Council,h,5,18.4,524800.0,11962,5031
2016,Wyndham City Council,h,5,27.2,375000.0,11962,5031
2016,Wyndham City Council,h,6,18.4,580000.0,11962,5031
2016,Wyndham City Council,u,2,18.4,330000.0,11962,5031
2016,Wyndham City Council,u,3,18.4,344000.0,11962,5031
2016,Yarra City Council,h,1,2.1,947500.0,11076,11769
2016,Yarra City Council,h,1,2.4,815000.0,11076,11769
2016,Yarra City Council,h,2,2.0,1038000.0,11076,11769
2016,Yarra City Council,h,2,2.1,1081125.0,11076,11769
2016,Yarra City Council,h,2,2.4,1024541.0204081633,11076,11769
2016,Yarra City Council,h,2,3.0,1135600.0,11076,11769
2016,Yarra City Council,h,2,3.5,1100000.0,11076,11769
2016,Yarra City Council,h,2,3.6,1229666.6666666667,11076,11769
2016,Yarra City Council,h,3,2.0,1167500.0,11076,11769
2016,Yarra City Council,h,3,2.1,1556600.0,11076,11769
2016,Yarra City Council,h,3,2.4,1413621.4285714286,11076,11769
2016,Yarra City Council,h,3,3.0,1236333.3333333333,11076,11769
2016,Yarra City Council,h,3,3.5,1700000.0,11076,11769
2016,Yarra City Council,h,3,3.6,1287000.0,11076,11769
2016,Yarra City Council,h,4,2.1,2534200.0,11076,11769
2016,Yarra City Council,h,4,2.4,1719125.0,11076,11769
2016,Yarra City Council,h,4,3.0,1709000.0,11076,11769
2016,Yarra City Council,h,4,3.5,1908000.0,11076,11769
2016,Yarra City Council,h,4,3.6,2785000.0,11076,11769
2016,Yarra City Council,t,2,2.0,874500.0,11076,11769
2016,Yarra City Council,t,2,2.1,795000.0,11076,11769
2016,Yarra City Council,t,2,2.4,950090.9090909091,11076,11769
2016,Yarra City Council,t,2,3.0,796000.0,11076,11769
2016,Yarra City Council,t,2,3.6,640000.0,11076,11769
2016,Yarra City Council,t,3,2.0,898333.3333333334,11076,11769
2016,Yarra City Council,t,3,2.1,1520000.0,11076,11769
2016,Yarra City Council,t,3,2.4,1232714.2857142857,11076,11769
2016,Yarra City Council,t,3,3.6,860700.0,11076,11769
2016,Yarra City Council,u,1,2.0,424750.0,11076,11769
2016,Yarra City Council,u,1,2.1,506666.6666666667,11076,11769
2016,Yarra City Council,u,1,2.4,398960.0,11076,11769
2016,Yarra City Council,u,1,3.0,442055.55555555556,11076,11769
2016,Yarra City Council,u,1,3.6,342666.6666666667,11076,11769
2016,Yarra City Council,u,2,2.0,854458.3333333334,11076,11769
2016,Yarra City Council,u,2,2.1,743375.0,11076,11769
2016,Yarra City Council,u,2,2.4,674522.0588235294,11076,11769
2016,Yarra City Council,u,2,3.0,703666.6666666666,11076,11769
2016,Yarra City Council,u,2,3.6,637833.3333333334,11076,11769
2016,Yarra City Council,u,3,2.0,1432000.0,11076,11769
2016,Yarra City Council,u,3,2.1,850000.0,11076,11769
2016,Yarra City Council,u,3,2.4,832166.6666666666,11076,11769
2017,Banyule City Council,h,1,8.8,442000.0,7386,5708
2017,Banyule City Council,h,1,16.2,632500.0,7386,5708
2017,Banyule City Council,h,2,7.8,1542000.0,7386,5708
2017,Banyule City Council,h,2,8.8,736708.3333333334,7386,5708
2017,Banyule City Council,h,2,8.9,1500000.0,7386,5708
2017,Banyule City Council,h,2,12.1,788333.3333333334,7386,5708
2017,Banyule City Council,h,2,14.5,711500.0,7386,5708
2017,Banyule City Council,h,2,16.1,849800.0,7386,5708
2017,Banyule City Council,h,2,16.2,753000.0,7386,5708
2017,Banyule City Council,h,2,18.0,670500.0,7386,5708
2017,Banyule City Council,h,3,7.8,1471542.857142857,7386,5708
2017,Banyule City Council,h,3,8.8,804156.7164179104,7386,5708
2017,Banyule City Council,h,3,8.9,1167198.2758620689,7386,5708
2017,Banyule City Council,h,3,12.1,768676.4705882353,7386,5708
2017,Banyule City Council,h,3,12.7,875512.1951219512,7386,5708
2017,Banyule City Council,h,3,14.5,799346.1538461539,7386,5708
2017,Banyule City Council,h,3,14.6,887400.0,7386,5708
2017,Banyule City Council,h,3,16.1,807380.2083333334,7386,5708
2017,Banyule City Council,h,3,16.2,889246.5116279069,7386,5708
2017,Banyule City Council,h,3,18.0,956875.3863636364,7386,5708
2017,Banyule City Council,h,4,7.8,1878843.75,7386,5708
2017,Banyule City Council,h,4,8.8,951600.0,7386,5708
2017,Banyule City Council,h,4,8.9,1325348.0392156863,7386,5708
2017,Banyule City Council,h,4,12.1,929064.1886792453,7386,5708
2017,Banyule City Council,h,4,12.7,907212.5,7386,5708
2017,Banyule City Council,h,4,14.5,898238.8888888889,7386,5708
2017,Banyule City Council,h,4,14.6,1346750.0,7386,5708
2017,Banyule City Council,h,4,16.1,937358.9743589744,7386,5708
2017,Banyule City Council,h,4,16.2,1025181.8181818182,7386,5708
2017,Banyule City Council,h,4,18.0,957457.4468085107,7386,5708
2017,Banyule City Council,h,5,7.8,2280800.0,7386,5708
2017,Banyule City Council,h,5,8.8,900000.0,7386,5708
2017,Banyule City Council,h,5,8.9,1569500.0,7386,5708
2017,Banyule City Council,h,5,12.1,1118818.1818181819,7386,5708
2017,Banyule City Council,h,5,12.7,1181250.0,7386,5708
2017,Banyule City Council,h,5,14.5,963000.0,7386,5708
2017,Banyule City Council,h,5,14.6,1322500.0,7386,5708
2017,Banyule City Council,h,5,16.1,1046500.0,7386,5708
2017,Banyule City Council,h,5,16.2,901000.0,7386,5708
2017,Banyule City Council,h,5,18.0,1192444.4444444445,7386,5708
2017,Banyule City Council,h,6,16.1,930000.0,7386,5708
2017,Banyule City Council,h,6,18.0,985000.0,7386,5708
2017,Banyule City Council,h,10,12.1,900000.0,7386,5708
2017,Banyule City Council,t,2,7.8,821666.6666666666,7386,5708
2017,Banyule City Council,t,2,8.8,665000.0,7386,5708
2017,Banyule City Council,t,2,8.9,653400.0,7386,5708
2017,Banyule City Council,t,2,12.1,440428.5714285714,7386,5708
2017,Banyule City Council,t,2,12.7,668000.0,7386,5708
2017,Banyule City Council,t,2,16.1,642500.0,7386,5708
2017,Banyule City Council,t,3,7.8,973000.0,7386,5708
2017,Banyule City Council,t,3,8.8,698275.0,7386,5708
2017,Banyule City Council,t,3,8.9,840200.0,7386,5708
2017,Banyule City Council,t,3,12.1,616055.5555555555,7386,5708
2017,Banyule City Council,t,3,12.7,761550.0,7386,5708
2017,Banyule City Council,t,3,14.5,797333.3333333334,7386,5708
2017,Banyule City Council,t,3,14.6,678750.0,7386,5708
2017,Banyule City Council,t,3,16.1,769500.0,7386,5708
2017,Banyule City Council,t,3,16.2,761222.2222222222,7386,5708
2017,Banyule City Council,t,3,18.0,745333.3333333334,7386,5708
2017,Banyule City Council,t,4,7.8,1204250.0,7386,5708
2017,Banyule City Council,t,4,8.9,828000.0,7386,5708
2017,Banyule City Council,t,4,12.1,717500.0,7386,5708
2017,Banyule City Council,t,4,12.7,773000.0,7386,5708
2017,Banyule City Council,t,4,14.6,1160000.0,7386,5708
2017,Banyule City Council,t,4,16.1,1120000.0,7386,5708
2017,Banyule City Council,u,1,8.9,325000.0,7386,5708
